business_id,score,date,type
1296,100,04/14/2014,routine
1296,100,10/15/2013,routine
1300,82,09/15/2015,routine
1300,98,04/02/2014,routine
1300,94,10/11/2013,routine
1304,84,05/23/2014,routine
1304,84,10/30/2013,routine
1318,88,01/08/2016,routine
1318,92,11/13/2014,routine
1318,96,06/11/2014,routine
1318,89,09/25/2013,routine
1322,88,06/11/2014,routine
1322,98,12/23/2013,routine
1323,86,01/20/2015,routine
1323,86,09/19/2013,routine
1332,81,09/17/2014,routine
1332,92,02/20/2014,routine
1332,76,07/24/2013,routine
1337,88,01/07/2016,routine
1337,80,08/28/2014,routine
1337,77,04/14/2014,routine
1337,79,08/19/2013,routine
1339,90,04/14/2016,routine
1339,96,03/06/2015,routine
1339,94,09/08/2014,routine
1339,91,02/26/2014,routine
1339,94,08/08/2013,routine
1341,90,06/25/2015,routine
1341,88,05/09/2014,routine
1341,90,08/02/2013,routine
1344,90,11/12/2014,routine
1344,92,02/21/2014,routine
1344,92,05/20/2013,routine
1345,79,06/23/2015,routine
1345,84,11/18/2014,routine
1345,90,02/04/2014,routine
1345,90,05/23/2013,routine
1347,85,10/14/2015,routine
1347,78,04/10/2015,routine
1347,85,04/24/2014,routine
1347,69,08/21/2013,routine
1350,92,04/16/2014,routine
1351,96,03/02/2015,routine
1351,98,02/12/2014,routine
1351,77,05/08/2013,routine
1352,89,10/07/2015,routine
1352,79,05/21/2015,routine
1352,87,01/23/2014,routine
1352,89,06/21/2013,routine
1354,96,05/28/2015,routine
1354,98,03/31/2014,routine
1354,94,10/01/2013,routine
1359,100,07/24/2015,routine
1359,98,05/15/2014,routine
1359,98,11/22/2013,routine
1359,98,06/05/2013,routine
1362,94,10/30/2015,routine
1362,89,10/01/2014,routine
1362,100,02/12/2014,routine
1362,96,07/19/2013,routine
1366,87,05/28/2015,routine
1366,87,03/25/2014,routine
1366,98,09/26/2013,routine
1368,98,02/25/2015,routine
1368,96,06/25/2014,routine
1381,73,03/30/2016,routine
1381,90,02/10/2015,routine
1381,100,08/25/2014,routine
1381,100,02/07/2014,routine
1381,100,08/08/2013,routine
1389,92,05/09/2014,routine
1389,87,08/19/2013,routine
1396,87,09/26/2013,routine
1396,83,06/05/2013,routine
1398,84,08/13/2014,routine
1398,83,02/05/2014,routine
1398,74,05/17/2013,routine
1399,100,05/20/2015,routine
1399,98,02/06/2014,routine
1399,91,08/01/2013,routine
1401,100,02/12/2015,routine
1401,98,02/07/2014,routine
1401,100,08/23/2013,routine
1409,100,12/22/2014,routine
1409,96,03/14/2014,routine
1413,100,04/19/2016,routine
1413,100,07/10/2015,routine
1413,100,10/29/2014,routine
1413,100,04/11/2014,routine
1413,100,12/12/2013,routine
1413,100,05/14/2013,routine
1426,90,12/10/2014,routine
1426,86,05/05/2014,routine
1426,88,11/01/2013,routine
1426,90,05/01/2013,routine
1427,80,12/03/2014,routine
1427,96,02/26/2014,routine
1427,96,08/26/2013,routine
1434,91,03/07/2016,routine
1434,94,07/09/2015,routine
1434,84,07/22/2014,routine
1434,96,06/17/2013,routine
1438,87,04/04/2016,routine
1438,94,08/13/2014,routine
1438,86,01/08/2014,routine
1442,85,03/01/2016,routine
1442,90,09/08/2014,routine
1444,96,04/08/2016,routine
1444,92,11/06/2014,routine
1444,92,02/05/2014,routine
1444,100,07/18/2013,routine
1452,88,10/08/2014,routine
1452,88,02/05/2014,routine
1452,82,07/12/2013,routine
1454,92,05/21/2014,routine
1454,98,07/11/2013,routine
1458,85,12/11/2015,routine
1458,82,03/04/2015,routine
1458,81,06/11/2014,routine
1458,72,12/27/2013,routine
1458,77,06/28/2013,routine
1465,87,05/28/2015,routine
1465,94,03/04/2015,routine
1465,92,10/27/2014,routine
1465,96,04/24/2014,routine
1465,94,05/16/2013,routine
1466,100,01/21/2015,routine
1466,98,03/27/2014,routine
1469,100,04/14/2015,routine
1469,100,03/26/2014,routine
1469,96,08/09/2013,routine
1482,90,03/09/2016,routine
1482,96,07/30/2014,routine
1482,88,11/08/2013,routine
1486,100,06/06/2014,routine
1486,94,11/27/2013,routine
1487,83,10/16/2015,routine
1487,92,01/29/2015,routine
1487,100,06/05/2014,routine
1487,92,06/14/2013,routine
1490,94,03/11/2015,routine
1490,76,05/07/2014,routine
1490,79,12/11/2013,routine
1491,90,11/03/2014,routine
1491,96,10/10/2013,routine
1491,80,04/23/2013,routine
1493,92,03/31/2016,routine
1493,98,02/03/2015,routine
1493,96,05/20/2014,routine
1493,98,09/26/2013,routine
1496,89,11/14/2014,routine
1496,100,01/29/2014,routine
1496,100,05/13/2013,routine
1505,96,10/05/2015,routine
1505,96,08/29/2014,routine
1505,92,02/06/2014,routine
1505,96,07/19/2013,routine
1508,84,08/13/2015,routine
1508,92,06/03/2014,routine
1508,82,11/18/2013,routine
1509,89,02/25/2014,routine
1511,86,08/26/2015,routine
1511,94,08/07/2014,routine
1511,94,01/03/2014,routine
1511,94,05/02/2013,routine
1515,92,04/10/2016,routine
1515,100,08/30/2015,routine
1515,98,09/14/2014,routine
1515,98,04/08/2014,routine
1515,100,08/24/2013,routine
1516,94,04/10/2016,routine
1516,91,09/14/2015,routine
1516,91,08/30/2015,routine
1516,92,04/19/2015,routine
1516,93,10/25/2014,routine
1516,90,04/08/2014,routine
1517,90,04/10/2016,routine
1517,93,08/30/2015,routine
1517,100,04/19/2015,routine
1517,100,04/08/2014,routine
1517,90,08/24/2013,routine
1520,100,07/30/2015,routine
1520,100,03/04/2014,routine
1520,100,05/20/2013,routine
1526,64,06/24/2015,routine
1526,92,09/12/2014,routine
1526,92,12/23/2013,routine
1527,86,02/02/2015,routine
1527,92,04/30/2014,routine
1527,92,11/14/2013,routine
1529,94,03/11/2015,routine
1529,88,03/05/2014,routine
1529,100,04/22/2013,routine
1532,94,03/23/2015,routine
1532,84,04/16/2014,routine
1532,89,09/16/2013,routine
1534,96,05/27/2015,routine
1534,94,03/11/2014,routine
1542,83,01/08/2015,routine
1542,76,12/13/2013,routine
1544,98,03/11/2016,routine
1544,100,11/24/2014,routine
1544,98,06/12/2014,routine
1544,98,11/18/2013,routine
1549,83,02/05/2016,routine
1549,100,01/29/2015,routine
1549,96,01/21/2014,routine
1555,100,03/11/2016,routine
1555,100,02/09/2015,routine
1555,100,09/19/2013,routine
1564,100,04/08/2015,routine
1564,100,01/22/2014,routine
1565,89,07/13/2015,routine
1565,88,12/05/2014,routine
1565,87,10/25/2013,routine
1566,80,03/01/2016,routine
1566,86,03/09/2015,routine
1566,81,02/05/2014,routine
1566,90,06/04/2013,routine
1567,73,10/21/2014,routine
1567,79,11/19/2013,routine
1567,74,04/24/2013,routine
1568,88,02/05/2016,routine
1568,85,01/26/2015,routine
1568,96,05/29/2014,routine
1568,92,10/30/2013,routine
1571,85,04/13/2016,routine
1571,80,09/08/2014,routine
1579,94,04/08/2015,routine
1579,90,03/12/2014,routine
1579,94,09/23/2013,routine
1582,85,10/22/2014,routine
1582,96,03/10/2014,routine
1582,100,06/12/2013,routine
1583,84,04/08/2015,routine
1583,70,03/11/2014,routine
1583,90,09/05/2013,routine
1584,83,03/25/2015,routine
1584,89,04/15/2014,routine
1584,88,09/16/2013,routine
1584,68,04/24/2013,routine
1594,86,06/23/2015,routine
1594,93,08/20/2013,routine
1595,92,06/17/2015,routine
1595,84,06/18/2014,routine
1595,71,10/09/2013,routine
1596,88,10/19/2015,routine
1596,81,04/07/2015,routine
1596,86,04/29/2014,routine
1596,83,08/27/2013,routine
1598,100,02/25/2015,routine
1598,98,05/19/2014,routine
1598,96,10/21/2013,routine
1604,86,06/01/2015,routine
1604,87,02/04/2014,routine
1604,83,08/02/2013,routine
1607,92,11/09/2015,routine
1607,96,08/20/2014,routine
1607,94,02/04/2014,routine
1607,92,07/05/2013,routine
1608,90,01/21/2015,routine
1608,94,04/29/2014,routine
1608,88,09/19/2013,routine
1609,83,03/28/2016,routine
1609,85,03/09/2015,routine
1609,92,04/29/2014,routine
1609,90,09/23/2013,routine
1613,98,05/22/2015,routine
1613,93,06/20/2014,routine
1613,100,12/11/2013,routine
1614,100,08/24/2015,routine
1614,96,09/26/2014,routine
1614,100,10/10/2013,routine
1615,96,09/16/2014,routine
1615,98,03/14/2014,routine
1615,100,06/28/2013,routine
1616,86,08/19/2014,routine
1617,90,04/25/2014,routine
1619,100,01/23/2014,routine
1619,100,07/29/2013,routine
1623,98,04/27/2015,routine
1623,91,08/11/2014,routine
1623,92,02/10/2014,routine
1626,94,07/06/2015,routine
1626,94,07/16/2014,routine
1626,90,01/07/2014,routine
1631,83,02/26/2016,routine
1631,84,08/20/2014,routine
1631,88,02/04/2014,routine
1631,83,06/27/2013,routine
1632,92,02/23/2016,routine
1632,98,08/21/2015,routine
1632,96,08/20/2014,routine
1632,98,03/25/2014,routine
1632,96,08/08/2013,routine
1635,94,08/20/2015,routine
1635,90,05/29/2014,routine
1635,87,09/30/2013,routine
1636,96,09/24/2014,routine
1641,85,02/12/2016,routine
1641,98,11/17/2014,routine
1641,96,04/02/2014,routine
1641,96,08/12/2013,routine
1649,100,03/27/2015,routine
1649,96,04/21/2014,routine
1649,100,06/25/2013,routine
1652,96,06/30/2015,routine
1652,93,04/10/2014,routine
1652,100,10/24/2013,routine
1664,100,07/23/2015,routine
1664,94,04/23/2014,routine
1664,96,07/24/2013,routine
1668,98,04/01/2015,routine
1668,100,06/26/2014,routine
1668,100,08/02/2013,routine
1671,89,11/03/2015,routine
1671,86,03/30/2015,routine
1671,92,06/04/2014,routine
1671,96,12/02/2013,routine
1671,96,05/01/2013,routine
1672,94,03/28/2014,routine
1673,100,01/21/2015,routine
1673,100,10/16/2013,routine
1674,100,07/01/2015,routine
1674,80,02/05/2014,routine
1674,87,09/05/2013,routine
1674,84,05/24/2013,routine
1677,86,06/09/2014,routine
1677,96,11/06/2013,routine
1685,94,01/23/2015,routine
1685,91,05/14/2014,routine
1685,92,11/13/2013,routine
1687,92,04/01/2015,routine
1687,79,12/23/2013,routine
1692,98,07/31/2014,routine
1692,87,03/20/2014,routine
1692,98,07/22/2013,routine
1699,100,04/30/2015,routine
1699,100,12/11/2013,routine
1700,86,09/04/2014,routine
1700,90,02/18/2014,routine
1700,85,05/09/2013,routine
1702,74,07/28/2015,routine
1702,81,06/17/2014,routine
1703,94,07/01/2014,routine
1703,96,02/03/2014,routine
1703,96,07/30/2013,routine
1710,88,04/07/2016,routine
1710,88,02/25/2015,routine
1710,83,05/16/2014,routine
1710,79,09/13/2013,routine
1712,90,11/03/2015,routine
1712,94,11/21/2014,routine
1712,90,05/22/2014,routine
1712,85,01/28/2014,routine
1712,90,06/27/2013,routine
1724,86,03/09/2016,routine
1724,87,05/05/2014,routine
1724,92,10/17/2013,routine
1724,82,05/17/2013,routine
1726,100,07/23/2015,routine
1726,98,06/24/2014,routine
1726,100,12/13/2013,routine
1727,90,02/01/2016,routine
1727,86,06/11/2014,routine
1727,81,06/27/2013,routine
1734,82,03/11/2016,routine
1734,86,04/06/2015,routine
1734,94,06/16/2014,routine
1734,94,11/05/2013,routine
1734,96,04/30/2013,routine
1741,84,02/23/2015,routine
1741,85,05/21/2014,routine
1741,84,06/04/2013,routine
1742,86,06/30/2015,routine
1747,78,04/13/2016,routine
1747,77,06/02/2015,routine
1747,88,12/04/2014,routine
1747,90,03/25/2014,routine
1747,87,08/19/2013,routine
1750,60,11/17/2015,routine
1753,88,01/12/2015,routine
1753,90,03/04/2014,routine
1753,85,08/13/2013,routine
1754,84,05/04/2015,routine
1754,85,03/24/2014,routine
1754,62,07/09/2013,routine
1757,76,02/04/2016,routine
1757,77,12/22/2015,routine
1757,73,12/10/2014,routine
1757,92,04/24/2014,routine
1757,87,11/06/2013,routine
1764,94,03/06/2014,routine
1765,96,06/05/2015,routine
1765,92,04/23/2014,routine
1765,100,09/05/2013,routine
1768,83,11/20/2015,routine
1768,92,11/14/2014,routine
1768,98,03/07/2014,routine
1768,98,09/18/2013,routine
1775,64,09/17/2014,routine
1775,88,02/10/2014,routine
1775,87,08/06/2013,routine
1777,81,03/30/2015,routine
1777,92,03/25/2014,routine
1777,87,10/08/2013,routine
1778,94,05/05/2014,routine
1778,90,10/10/2013,routine
1778,86,05/02/2013,routine
1784,90,01/13/2015,routine
1784,96,03/19/2014,routine
1784,92,06/19/2013,routine
1788,87,09/09/2015,routine
1788,81,01/26/2015,routine
1788,78,11/25/2013,routine
1791,94,11/10/2014,routine
1791,94,03/14/2014,routine
1792,96,11/06/2015,routine
1792,98,04/16/2014,routine
1792,94,09/06/2013,routine
1796,82,07/21/2015,routine
1796,77,07/08/2014,routine
1796,92,01/14/2014,routine
1797,85,01/13/2016,routine
1797,70,04/22/2015,routine
1797,84,11/26/2013,routine
1798,94,11/04/2014,routine
1798,98,02/24/2014,routine
1798,100,07/31/2013,routine
1800,92,10/07/2015,routine
1800,92,05/16/2014,routine
1800,96,05/23/2013,routine
1810,90,11/24/2015,routine
1810,94,10/16/2014,routine
1810,90,03/18/2014,routine
1811,96,12/10/2015,routine
1811,96,08/19/2014,routine
1811,98,03/18/2014,routine
1811,89,05/30/2013,routine
1813,100,02/27/2015,routine
1813,96,05/28/2014,routine
1813,92,08/12/2013,routine
1814,100,06/30/2014,routine
1814,100,01/24/2014,routine
1814,100,05/09/2013,routine
1815,96,06/25/2014,routine
1815,96,01/24/2014,routine
1815,96,05/09/2013,routine
1823,90,06/25/2015,routine
1823,90,06/19/2015,routine
1823,96,05/05/2014,routine
1823,98,06/07/2013,routine
1829,90,09/02/2014,routine
1829,81,08/16/2013,routine
1830,84,04/23/2015,routine
1830,81,06/04/2014,routine
1830,78,11/14/2013,routine
1831,100,08/08/2014,routine
1831,81,02/19/2014,routine
1832,78,08/19/2015,routine
1832,83,08/26/2014,routine
1832,77,01/14/2014,routine
1833,78,04/13/2016,routine
1833,68,01/28/2015,routine
1833,69,06/26/2014,routine
1833,65,02/06/2014,routine
1833,75,09/04/2013,routine
1836,80,03/03/2015,routine
1836,89,06/25/2014,routine
1837,88,07/31/2014,routine
1837,83,01/22/2014,routine
1843,57,02/16/2016,routine
1843,60,01/21/2015,routine
1843,75,01/08/2014,routine
1844,90,01/05/2015,routine
1850,73,08/03/2015,routine
1850,84,06/27/2014,routine
1852,88,11/06/2014,routine
1852,98,02/20/2014,routine
1852,90,07/02/2013,routine
1854,100,11/24/2015,routine
1854,86,10/06/2014,routine
1854,85,03/04/2014,routine
1856,83,07/29/2015,routine
1856,89,06/04/2014,routine
1856,93,10/21/2013,routine
1865,96,03/10/2016,routine
1865,96,04/06/2015,routine
1865,98,03/19/2014,routine
1865,86,08/28/2013,routine
1866,92,11/20/2015,routine
1866,90,09/11/2014,routine
1866,94,02/26/2014,routine
1867,94,04/12/2016,routine
1867,89,08/19/2014,routine
1867,94,02/10/2014,routine
1870,94,07/29/2014,routine
1870,80,01/14/2014,routine
1880,84,03/25/2016,routine
1880,89,04/10/2014,routine
1880,74,11/05/2013,routine
1882,100,04/27/2015,routine
1882,93,10/23/2014,routine
1882,94,04/16/2014,routine
1882,96,10/16/2013,routine
1882,92,04/23/2013,routine
1894,96,04/25/2014,routine
1896,85,08/19/2015,routine
1896,90,11/25/2014,routine
1896,90,05/28/2014,routine
1896,100,02/11/2014,routine
1896,100,06/07/2013,routine
1900,92,10/02/2014,routine
1900,100,01/15/2014,routine
1903,86,03/08/2016,routine
1903,96,04/19/2014,routine
1912,86,02/22/2016,routine
1912,57,12/29/2014,routine
1912,87,05/14/2014,routine
1912,72,11/13/2013,routine
1912,83,05/06/2013,routine
1921,82,08/13/2014,routine
1921,89,03/10/2014,routine
1921,87,07/01/2013,routine
1922,86,02/25/2016,routine
1922,92,08/15/2014,routine
1922,92,02/04/2014,routine
1926,82,02/03/2016,routine
1926,92,02/18/2014,routine
1927,96,06/08/2015,routine
1927,100,05/14/2014,routine
1927,100,12/17/2013,routine
1927,100,05/21/2013,routine
1930,76,04/16/2014,routine
1930,90,10/10/2013,routine
1931,86,08/26/2015,routine
1931,86,04/02/2014,routine
1931,75,07/18/2013,routine
1932,100,02/06/2015,routine
1932,90,01/14/2014,routine
1936,94,04/29/2015,routine
1936,92,09/19/2014,routine
1936,94,03/07/2014,routine
1936,98,08/20/2013,routine
1939,98,10/06/2015,routine
1939,96,12/05/2014,routine
1939,92,06/03/2014,routine
1939,98,06/13/2013,routine
1942,81,03/14/2016,routine
1942,91,11/05/2014,routine
1942,76,08/08/2013,routine
1949,77,11/18/2014,routine
1949,81,03/05/2014,routine
1949,81,06/19/2013,routine
1950,80,06/23/2014,routine
1950,79,06/25/2013,routine
1952,92,08/04/2014,routine
1952,94,03/10/2014,routine
1952,94,07/01/2013,routine
1954,91,07/14/2014,routine
1954,90,02/24/2014,routine
1954,92,08/26/2013,routine
1959,77,09/03/2014,routine
1959,81,12/05/2013,routine
1960,77,03/04/2014,routine
1963,90,05/27/2015,routine
1963,79,08/18/2014,routine
1963,82,02/04/2014,routine
1963,81,05/14/2013,routine
1968,96,07/10/2014,routine
1970,90,06/24/2014,routine
1970,92,01/06/2014,routine
1970,92,06/19/2013,routine
1972,96,05/28/2014,routine
1973,90,01/13/2016,routine
1973,92,11/03/2014,routine
1973,92,03/09/2014,routine
1977,87,03/28/2016,routine
1977,94,01/17/2014,routine
1978,79,09/03/2015,routine
1978,76,12/08/2014,routine
1978,92,04/28/2014,routine
1978,75,11/15/2013,routine
1978,89,06/07/2013,routine
1983,98,03/05/2015,routine
1983,98,05/09/2014,routine
1983,100,06/14/2013,routine
1989,98,06/07/2014,routine
1989,94,11/08/2013,routine
1991,92,03/10/2015,routine
1991,84,09/24/2013,routine
1992,80,04/01/2015,routine
1992,94,03/05/2014,routine
1992,92,05/29/2013,routine
1994,92,09/14/2015,routine
1994,96,05/29/2014,routine
1994,88,10/30/2013,routine
2002,100,02/25/2016,routine
2002,100,04/27/2015,routine
2002,100,10/08/2014,routine
2002,100,04/09/2014,routine
2002,100,10/16/2013,routine
2002,100,04/23/2013,routine
2004,64,01/26/2015,routine
2004,68,05/07/2014,routine
2007,96,05/26/2015,routine
2007,94,02/14/2014,routine
2008,86,08/25/2015,routine
2008,88,06/10/2014,routine
2008,90,10/28/2013,routine
2012,91,06/09/2014,routine
2012,90,12/03/2013,routine
2012,92,06/05/2013,routine
2016,94,02/04/2015,routine
2016,96,02/03/2014,routine
2016,89,08/28/2013,routine
2017,94,06/05/2015,routine
2017,92,02/27/2014,routine
2017,81,07/31/2013,routine
2020,96,02/09/2016,routine
2020,92,05/09/2014,routine
2027,69,09/09/2014,routine
2027,89,02/27/2014,routine
2027,88,08/06/2013,routine
2031,88,03/18/2016,routine
2031,92,02/26/2014,routine
2031,94,07/03/2013,routine
2032,90,01/26/2016,routine
2032,90,02/26/2014,routine
2032,89,07/03/2013,routine
2035,60,09/23/2015,routine
2035,91,04/22/2014,routine
2035,91,11/06/2013,routine
2035,94,05/14/2013,routine
2039,96,03/18/2014,routine
2039,94,09/03/2013,routine
2040,76,11/18/2015,routine
2040,77,08/06/2014,routine
2040,88,03/11/2014,routine
2040,83,09/17/2013,routine
2044,93,03/28/2016,routine
2044,59,02/04/2016,routine
2044,69,08/06/2014,routine
2047,96,11/07/2014,routine
2047,98,02/05/2014,routine
2047,88,07/29/2013,routine
2048,87,05/18/2015,routine
2048,92,04/11/2014,routine
2048,88,10/03/2013,routine
2050,87,09/25/2014,routine
2051,96,03/23/2016,routine
2051,98,05/22/2014,routine
2053,90,07/30/2015,routine
2053,90,06/06/2014,routine
2053,75,11/18/2013,routine
2054,92,05/21/2015,routine
2054,87,02/12/2014,routine
2054,81,06/25/2013,routine
2055,88,03/23/2016,routine
2055,89,03/24/2015,routine
2055,86,08/12/2014,routine
2055,90,09/24/2013,routine
2057,90,05/13/2015,routine
2057,83,04/15/2014,routine
2057,92,09/09/2013,routine
2060,88,10/07/2014,routine
2060,90,01/27/2014,routine
2060,85,05/10/2013,routine
2061,96,01/16/2015,routine
2061,92,02/27/2014,routine
2061,90,06/19/2013,routine
2063,86,01/29/2015,routine
2063,80,03/26/2014,routine
2063,86,05/15/2013,routine
2066,86,04/05/2016,routine
2066,86,02/12/2015,routine
2066,79,07/21/2014,routine
2070,92,05/28/2014,routine
2070,73,05/22/2013,routine
2072,98,03/25/2016,routine
2072,96,12/16/2014,routine
2072,94,05/29/2014,routine
2072,88,11/08/2013,routine
2077,96,01/20/2016,routine
2077,100,10/29/2014,routine
2077,88,01/08/2014,routine
2077,86,05/15/2013,routine
2085,82,09/17/2015,routine
2085,84,04/09/2014,routine
2094,94,04/04/2016,routine
2094,87,06/30/2014,routine
2094,96,02/12/2014,routine
2094,78,07/25/2013,routine
2104,85,01/27/2016,routine
2104,80,04/08/2015,routine
2104,81,05/13/2014,routine
2106,100,01/29/2016,routine
2106,74,11/10/2014,routine
2106,84,10/02/2013,routine
2107,92,03/13/2015,routine
2107,78,04/16/2014,routine
2107,82,06/10/2013,routine
2109,73,05/28/2015,routine
2109,81,06/26/2014,routine
2109,88,10/08/2013,routine
2110,86,02/27/2015,routine
