business_id,date,description
221,07/24/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/1/2013 ]
226,09/10/2014,High risk food holding temperature   [ date violation corrected: 9/10/2014 ]
226,09/10/2014,Permit license or inspection report not posted
226,09/10/2014,Wiping cloths not clean or properly stored or inadequate sanitizer
230,03/06/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 3/10/2015 ]
230,03/06/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 3/10/2015 ]
230,03/06/2015,Improper or defective plumbing  [ date violation corrected: 3/10/2015 ]
230,03/06/2015,Insufficient hot water or running water  [ date violation corrected: 3/10/2015 ]
230,03/06/2015,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 3/10/2015 ]
230,03/06/2015,Moderate risk food holding temperature   [ date violation corrected: 3/10/2015 ]
230,03/06/2015,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 3/10/2015 ]
230,02/05/2014,Employee eating or smoking  [ date violation corrected: 2/13/2014 ]
230,02/05/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 2/13/2014 ]
230,02/05/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 2/13/2014 ]
230,02/05/2014,Permit license or inspection report not posted  [ date violation corrected: 2/13/2014 ]
230,02/05/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/13/2014 ]
230,02/05/2014,Inadequate food safety knowledge or lack of certified food safety manager  [ date violation corrected: 2/13/2014 ]
231,03/01/2016,Inadequate warewashing facilities or equipment  [ date violation corrected: 3/16/2016 ]
231,03/01/2016,Unclean or degraded floors walls or ceilings  [ date violation corrected: 3/16/2016 ]
231,03/01/2016,Improper food storage  [ date violation corrected: 3/16/2016 ]
231,03/01/2016,Foods not protected from contamination  [ date violation corrected: 3/16/2016 ]
231,03/01/2016,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 3/16/2016 ]
231,09/02/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/11/2014 ]
231,09/02/2014,Improper storage use or identification of toxic substances  [ date violation corrected: 9/11/2014 ]
231,09/02/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 9/11/2014 ]
231,02/04/2014,Improper food storage  [ date violation corrected: 9/2/2014 ]
231,02/04/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 9/2/2014 ]
231,02/04/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 9/2/2014 ]
231,05/08/2013,High risk food holding temperature   [ date violation corrected: 6/7/2013 ]
231,05/08/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 6/7/2013 ]
231,05/08/2013,Unclean nonfood contact surfaces  [ date violation corrected: 6/7/2013 ]
231,05/08/2013,Improper food storage  [ date violation corrected: 6/7/2013 ]
234,05/05/2015,Inadequate procedures or records for time as a public health control   [ date violation corrected: 5/13/2015 ]
234,05/05/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/13/2015 ]
234,05/05/2015,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 5/13/2015 ]
234,05/05/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/13/2015 ]
234,05/05/2015,Moderate risk vermin infestation  [ date violation corrected: 5/13/2015 ]
234,05/05/2015,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/13/2015 ]
234,04/15/2014,Moderate risk food holding temperature   [ date violation corrected: 6/17/2014 ]
234,04/15/2014,Improper cooling methods  [ date violation corrected: 4/15/2014 ]
234,04/15/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 6/17/2014 ]
234,04/15/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 6/17/2014 ]
234,04/15/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 6/17/2014 ]
234,04/15/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 6/17/2014 ]
234,05/06/2013,Moderate risk vermin infestation  [ date violation corrected: 5/15/2013 ]
234,05/06/2013,Foods not protected from contamination  [ date violation corrected: 5/15/2013 ]
234,05/06/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 4/15/2014 ]
234,05/06/2013,Unclean nonfood contact surfaces  [ date violation corrected: 4/15/2014 ]
234,05/06/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/15/2013 ]
236,12/14/2015,Moderate risk vermin infestation
236,12/14/2015,Unclean or degraded floors walls or ceilings
236,11/18/2014,Permit license or inspection report not posted  [ date violation corrected: 1/12/2015 ]
236,11/18/2014,Food safety certificate or food handler card not available  [ date violation corrected: 1/12/2015 ]
236,11/18/2014,Improper or defective plumbing  [ date violation corrected: 1/12/2015 ]
236,11/18/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 1/12/2015 ]
236,11/18/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 1/12/2015 ]
236,05/22/2013,Permit license or inspection report not posted  [ date violation corrected: 11/17/2014 ]
236,05/22/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 11/17/2014 ]
239,05/07/2014,Unclean nonfood contact surfaces
239,05/07/2014,Foods not protected from contamination
239,05/07/2014,Moderate risk food holding temperature 
239,09/17/2013,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 5/7/2014 ]
239,09/17/2013,Employee eating or smoking  [ date violation corrected: 9/19/2013 ]
239,09/17/2013,Inadequate warewashing facilities or equipment  [ date violation corrected: 9/19/2013 ]
239,09/17/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/7/2014 ]
239,09/17/2013,High risk food holding temperature   [ date violation corrected: 9/19/2013 ]
239,09/17/2013,Foods not protected from contamination  [ date violation corrected: 9/19/2013 ]
240,08/13/2015,Moderate risk food holding temperature   [ date violation corrected: 8/28/2015 ]
240,08/13/2015,High risk vermin infestation  [ date violation corrected: 8/28/2015 ]
240,08/13/2015,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/28/2015 ]
240,08/13/2015,Unclean hands or improper use of gloves  [ date violation corrected: 8/28/2015 ]
240,08/13/2015,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/28/2015 ]
240,08/13/2015,Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/28/2015 ]
240,08/13/2015,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 8/28/2015 ]
240,08/13/2015,Unclean nonfood contact surfaces  [ date violation corrected: 8/28/2015 ]
240,07/24/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 8/22/2014 ]
240,07/24/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 8/22/2014 ]
240,07/24/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 8/22/2014 ]
240,07/24/2014,Unclean or unsanitary food contact surfaces  [ date violation corrected: 8/22/2014 ]
240,07/24/2014,Improper thawing methods   [ date violation corrected: 8/22/2014 ]
240,07/24/2014,Improper food storage  [ date violation corrected: 8/22/2014 ]
240,02/06/2014,Unclean or degraded floors walls or ceilings  [ date violation corrected: 7/24/2014 ]
240,02/06/2014,Improper cooling methods  [ date violation corrected: 7/24/2014 ]
240,02/06/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 7/24/2014 ]
240,02/06/2014,Moderate risk food holding temperature   [ date violation corrected: 7/24/2014 ]
240,02/06/2014,Unclean nonfood contact surfaces  [ date violation corrected: 7/24/2014 ]
240,02/06/2014,Inadequately cleaned or sanitized food contact surfaces  [ date violation corrected: 7/24/2014 ]
240,05/23/2013,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 2/6/2014 ]
240,05/23/2013,Unclean or unsanitary food contact surfaces  [ date violation corrected: 2/6/2014 ]
240,05/23/2013,Moderate risk food holding temperature   [ date violation corrected: 2/6/2014 ]
240,05/23/2013,Unclean nonfood contact surfaces  [ date violation corrected: 2/6/2014 ]
240,05/23/2013,Improper storage use or identification of toxic substances  [ date violation corrected: 2/6/2014 ]
240,05/23/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 2/6/2014 ]
247,09/09/2014,Unclean or unsanitary food contact surfaces
247,09/09/2014,Inadequate warewashing facilities or equipment
247,09/09/2014,No thermometers or uncalibrated thermometers 
247,09/09/2014,Insufficient hot water or running water
247,09/09/2014,Unclean nonfood contact surfaces
247,03/04/2014,Improper or defective plumbing  [ date violation corrected: 9/9/2014 ]
247,03/04/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 9/9/2014 ]
247,03/04/2014,Food safety certificate or food handler card not available  [ date violation corrected: 9/9/2014 ]
251,06/12/2014,Unclean or degraded floors walls or ceilings
251,06/12/2014,Wiping cloths not clean or properly stored or inadequate sanitizer
251,11/13/2013,Improper food storage  [ date violation corrected: 6/12/2014 ]
251,11/13/2013,Unclean nonfood contact surfaces  [ date violation corrected: 6/12/2014 ]
251,11/13/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 6/12/2014 ]
251,11/13/2013,Low risk vermin infestation  [ date violation corrected: 6/12/2014 ]
253,02/17/2015,Unclean or degraded floors walls or ceilings
253,11/01/2013,Unclean nonfood contact surfaces  [ date violation corrected: 11/1/2013 ]
256,03/03/2014,Food safety certificate or food handler card not available  [ date violation corrected: 9/8/2015 ]
258,04/07/2016,Permit license or inspection report not posted
258,04/07/2016,Other low risk violation
258,04/07/2016,Improper food storage
258,04/07/2016,Unapproved or unmaintained equipment or utensils
258,04/07/2016,Insufficient hot water or running water
258,05/28/2015,Improper food storage  [ date violation corrected: 5/28/2015 ]
258,10/03/2014,Improper food storage  [ date violation corrected: 5/28/2015 ]
258,10/03/2014,Improper thawing methods   [ date violation corrected: 10/3/2014 ]
258,04/07/2014,Improper food storage  [ date violation corrected: 10/3/2014 ]
258,04/07/2014,Unclean unmaintained or improperly constructed toilet facilities  [ date violation corrected: 10/3/2014 ]
258,10/17/2013,Food safety certificate or food handler card not available  [ date violation corrected: 4/7/2014 ]
258,10/17/2013,Moderate risk food holding temperature   [ date violation corrected: 4/7/2014 ]
260,02/19/2016,Unclean unmaintained or improperly constructed toilet facilities
260,02/19/2016,Food safety certificate or food handler card not available
260,02/19/2016,Unclean nonfood contact surfaces
260,02/19/2016,Wiping cloths not clean or properly stored or inadequate sanitizer
260,12/09/2014,Permit license or inspection report not posted  [ date violation corrected: 2/19/2016 ]
260,12/09/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 12/9/2014 ]
260,12/09/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 12/9/2014 ]
260,05/20/2014,Improper food storage  [ date violation corrected: 5/29/2014 ]
260,05/20/2014,Other low risk violation  [ date violation corrected: 5/29/2014 ]
260,05/20/2014,Unapproved or unmaintained equipment or utensils  [ date violation corrected: 5/29/2014 ]
260,05/20/2014,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 5/29/2014 ]
260,05/20/2014,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 5/29/2014 ]
260,05/20/2014,Improper storage of equipment utensils or linens  [ date violation corrected: 5/29/2014 ]
260,11/19/2013,Unclean unmaintained or improperly constructed toilet facilities  [ date violation corrected: 11/19/2013 ]
260,11/19/2013,Inadequate and inaccessible handwashing facilities  [ date violation corrected: 11/19/2013 ]
260,11/19/2013,Unclean or degraded floors walls or ceilings  [ date violation corrected: 5/20/2014 ]
260,06/27/2013,High risk food holding temperature   [ date violation corrected: 11/19/2013 ]
260,06/27/2013,Improper food storage  [ date violation corrected: 11/19/2013 ]
260,06/27/2013,Unclean nonfood contact surfaces  [ date violation corrected: 11/19/2013 ]
260,06/27/2013,Wiping cloths not clean or properly stored or inadequate sanitizer  [ date violation corrected: 11/19/2013 ]
267,07/30/2015,Contaminated or adulterated food  [ date violation corrected: 8/4/2015 ]
267,07/30/2015,Improper storage of equipment utensils or linens  [ date violation corrected: 8/4/2015 ]
